index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_C;param_gamma;param_kernel;params;split0_test_accuracy;split1_test_accuracy;split2_test_accuracy;split3_test_accuracy;split4_test_accuracy;mean_test_accuracy;std_test_accuracy;rank_test_accuracy;split0_test_balanced_accuracy;split1_test_balanced_accuracy;split2_test_balanced_accuracy;split3_test_balanced_accuracy;split4_test_balanced_accuracy;mean_test_balanced_accuracy;std_test_balanced_accuracy;rank_test_balanced_accuracy;split0_test_macro-precision;split1_test_macro-precision;split2_test_macro-precision;split3_test_macro-precision;split4_test_macro-precision;mean_test_macro-precision;std_test_macro-precision;rank_test_macro-precision;split0_test_macro-recall;split1_test_macro-recall;split2_test_macro-recall;split3_test_macro-recall;split4_test_macro-recall;mean_test_macro-recall;std_test_macro-recall;rank_test_macro-recall;split0_test_macro-f1_score;split1_test_macro-f1_score;split2_test_macro-f1_score;split3_test_macro-f1_score;split4_test_macro-f1_score;mean_test_macro-f1_score;std_test_macro-f1_score;rank_test_macro-f1_score;split0_test_weighted-precision;split1_test_weighted-precision;split2_test_weighted-precision;split3_test_weighted-precision;split4_test_weighted-precision;mean_test_weighted-precision;std_test_weighted-precision;rank_test_weighted-precision;split0_test_weighted-recall;split1_test_weighted-recall;split2_test_weighted-recall;split3_test_weighted-recall;split4_test_weighted-recall;mean_test_weighted-recall;std_test_weighted-recall;rank_test_weighted-recall;split0_test_weighted-f1_score;split1_test_weighted-f1_score;split2_test_weighted-f1_score;split3_test_weighted-f1_score;split4_test_weighted-f1_score;mean_test_weighted-f1_score;std_test_weighted-f1_score;rank_test_weighted-f1_score
197;4506.09246878624;233.7241326775422;137.48836460113526;1.6303377735734907;15;1000;rbf;{'C': 15, 'gamma': 1000, 'kernel': 'rbf'};0.9701492537313433;0.9698477310417609;0.9700738730589477;0.97037539574853;0.9683377308707124;0.969756796890259;0.0007292793160455876;339;0.6878364599476745;0.6827739901514773;0.6898220475262045;0.6974725145394858;0.6699170750897028;0.685564417450909;0.00914022072729485;340;0.9922450258499138;0.9921691464369616;0.9922260515391244;0.9923019666222674;0.991790461297889;0.9921465303492314;0.00018302025845252183;335;0.6878364599476745;0.6827739901514773;0.6898220475262045;0.6974725145394858;0.6699170750897028;0.685564417450909;0.00914022072729485;340;0.7888613999210716;0.782644112599042;0.7866772205958407;0.790894145248396;0.7686811442016053;0.7835516045131911;0.007922505147622246;339;0.9710752207940402;0.9707922030529822;0.9710044497328411;0.9712876005178498;0.9693774613659665;0.970707387092736;0.0006835337077978719;339;0.9701492537313433;0.9698477310417609;0.9700738730589477;0.97037539574853;0.9683377308707124;0.969756796890259;0.0007292793160455876;339;0.9653120990647539;0.9647799619382117;0.9649062869179154;0.9651051190728162;0.9624759382402295;0.9645158810467851;0.0010358268869755031;339
198;0.8712307929992675;0.07444992048250665;0.307216215133667;0.01712041184351816;25;scale;rbf;{'C': 25, 'gamma': 'scale', 'kernel': 'rbf'};0.9998492386552088;0.9996984773104176;0.999623096638022;0.9998492386552088;0.9998492272898606;0.9997738557097436;9.53480496021511e-05;32;0.9979166666666667;0.9962725903614458;0.9947916666666666;0.9983559236947791;0.998792270531401;0.9972258235841919;0.0014860632516185929;71;0.9993788299092792;0.9971683809976812;0.9970238095238095;0.9983559236947791;0.9979423868312758;0.9979738661913651;0.0008570059513786627;224;0.9979166666666667;0.9962725903614458;0.9947916666666666;0.9983559236947791;0.998792270531401;0.9972258235841919;0.0014860632516185929;71;0.9986430278522617;0.9967081515353664;0.9958714150646076;0.9983559236947791;0.998361615272247;0.9975880266838523;0.001097457818513203;59;0.9998494259520853;0.9996998734147907;0.9996275835828073;0.9998492386552088;0.999850468217516;0.9997753179644816;9.393737326763995e-05;32;0.9998492386552088;0.9996984773104176;0.999623096638022;0.9998492386552088;0.9998492272898606;0.9997738557097436;9.53480496021511e-05;32;0.9998489701337002;0.9996982066129;0.9996222413892965;0.9998492386552088;0.999849356270177;0.9997736026122566;9.563939304002308e-05;40
199;0.8475113868713379;0.084190484629156;0.2965205669403076;0.018384197169582752;25;auto;rbf;{'C': 25, 'gamma': 'auto', 'kernel': 'rbf'};0.9998492386552088;0.9996984773104176;0.999623096638022;0.9998492386552088;0.9998492272898606;0.9997738557097436;9.53480496021511e-05;32;0.9979166666666667;0.9962725903614458;0.9947916666666666;0.9983559236947791;0.998792270531401;0.9972258235841919;0.0014860632516185929;71;0.9993788299092792;0.9971683809976812;0.9970238095238095;0.9983559236947791;0.9979423868312758;0.9979738661913651;0.0008570059513786627;224;0.9979166666666667;0.9962725903614458;0.9947916666666666;0.9983559236947791;0.998792270531401;0.9972258235841919;0.0014860632516185929;71;0.9986430278522617;0.9967081515353664;0.9958714150646076;0.9983559236947791;0.998361615272247;0.9975880266838523;0.001097457818513203;59;0.9998494259520853;0.9996998734147907;0.9996275835828073;0.9998492386552088;0.999850468217516;0.9997753179644816;9.393737326763995e-05;32;0.9998492386552088;0.9996984773104176;0.999623096638022;0.9998492386552088;0.9998492272898606;0.9997738557097436;9.53480496021511e-05;32;0.9998489701337002;0.9996982066129;0.9996222413892965;0.9998492386552088;0.999849356270177;0.9997736026122566;9.563939304002308e-05;40
200;12.888980197906495;0.16614926438962702;7.350422048568726;0.13013901536595332;25;0.0001;rbf;{'C': 25, 'gamma': 0.0001, 'kernel': 'rbf'};0.9969847731041761;0.9966832504145937;0.9957786823458465;0.9968340117593849;0.9964568413117226;0.9965475117871447;0.00042214322530807427;297;0.975750242278735;0.9731976613000101;0.9662546304863756;0.9758631940859639;0.9729315192006529;0.9727994494703476;0.003495836949162665;296;0.9950174532582967;0.9951457437581629;0.9935432572720296;0.9968505489552663;0.9944496402161886;0.9950013286919889;0.0010836109758695757;332;0.975750242278735;0.9731976613000101;0.9662546304863756;0.9758631940859639;0.9729315192006529;0.9727994494703476;0.003495836949162665;296;0.9850446363724195;0.9836241669388901;0.9791618625358651;0.9858089836068404;0.9831088105793555;0.9833496920066741;0.002306175518239618;296;0.996961383539491;0.9966694557466191;0.9957463999179871;0.9968278956111244;0.9964361873394278;0.9965282644309299;0.0004282747485786179;297;0.9969847731041761;0.9966832504145937;0.9957786823458465;0.9968340117593849;0.9964568413117226;0.9965475117871447;0.00042214322530807427;297;0.9969293595550986;0.9966058360084256;0.9956674393459325;0.9967604460132696;0.9963720490795033;0.9964670260004459;0.00043988072737648383;296
201;4.355699777603149;0.08729535502771753;2.359591817855835;0.077610304875192;25;0.001;rbf;{'C': 25, 'gamma': 0.001, 'kernel': 'rbf'};0.9980401025177145;0.9978139605005276;0.9979647218453188;0.9985677672244836;0.9984168865435357;0.998160687726316;0.00028443443530083343;276;0.984183977218494;0.9822338058783233;0.9837245100044478;0.9903008152253314;0.9874646931957087;0.9855815603044611;0.002912967232597823;260;0.9954131313487616;0.9955235074630415;0.9943705106770245;0.9967941249710139;0.9963398116478701;0.9956882172215422;0.0008350759637514102;317;0.984183977218494;0.9822338058783233;0.9837245100044478;0.9903008152253314;0.9874646931957087;0.9855815603044611;0.002912967232597823;260;0.9897005413895099;0.9886803560153568;0.9889609554864296;0.9934844925012504;0.9917897578462238;0.9905232206477542;0.0018377633751379004;276;0.9980265457384695;0.9978040456050146;0.9979513901257664;0.9985618627833323;0.9984133267143386;0.9981514341933844;0.0002875179669057554;276;0.9980401025177145;0.9978139605005276;0.9979647218453188;0.9985677672244836;0.9984168865435357;0.998160687726316;0.00028443443530083343;276;0.9980208126759093;0.9977835259122709;0.9979470287279907;0.9985567797372318;0.9984009654367216;0.998141822498025;0.00028993413262399164;276
202;1.2956670284271241;0.03614194248285023;0.6491640090942383;0.020853773527817573;25;0.01;rbf;{'C': 25, 'gamma': 0.01, 'kernel': 'rbf'};0.999623096638022;0.999623096638022;0.9995477159656264;0.9997738579828132;0.9998492272898606;0.9996833989028688;0.00011078310776171155;97;0.9962523801755121;0.9956701807228916;0.9957929129614659;0.9989179129614659;0.998792270531401;0.9970851314705473;0.0014586843921447206;86;0.996557235334325;0.9971438489811164;0.9959689572031345;0.9982057416267942;0.9979423868312758;0.9971636339953293;0.0008352014985278825;273;0.9962523801755121;0.9956701807228916;0.9957929129614659;0.9989179129614659;0.998792270531401;0.9970851314705473;0.0014586843921447206;86;0.996397244049264;0.9963957581347374;0.9958622371187286;0.9985575073680116;0.998361615272247;0.9971148723885976;0.0011168504254911536;124;0.9996246272254355;0.9996239578323589;0.9995512487246854;0.9997754810116446;0.999850468217516;0.9996851566023279;0.00011029673036126495;98;0.999623096638022;0.999623096638022;0.9995477159656264;0.9997738579828132;0.9998492272898606;0.9996833989028688;0.00011078310776171155;97;0.9996231430114279;0.999622691833814;0.9995476530937856;0.9997741804215475;0.999849356270177;0.9996834049261503;0.00011092896563685789;100
203;0.6727725982666015;0.11394914677777969;0.2835354804992676;0.025756348555012833;25;0.1;rbf;{'C': 25, 'gamma': 0.1, 'kernel': 'rbf'};0.9997738579828132;0.9996984773104176;0.999623096638022;0.9998492386552088;0.9998492272898606;0.9997587795752645;8.790587602504949e-05;49;0.9973142570281125;0.9962725903614458;0.9947916666666666;0.9983559236947791;0.998792270531401;0.9971053416564809;0.0014491305513259912;83;0.998331356704584;0.9971683809976812;0.9970238095238095;0.9983559236947791;0.9979423868312758;0.9977643715504259;0.0005668743068736826;253;0.9973142570281125;0.9962725903614458;0.9947916666666666;0.9983559236947791;0.998792270531401;0.9971053416564809;0.0014491305513259912;83;0.9978217236727387;0.9967081515353664;0.9958714150646076;0.9983559236947791;0.998361615272247;0.9974237658479478;0.0009827254981212142;87;0.9997735486758472;0.9996998734147907;0.9996275835828073;0.9998492386552088;0.999850468217516;0.999760142509234;8.658038441572149e-05;51;0.9997738579828132;0.9996984773104176;0.999623096638022;0.9998492386552088;0.9998492272898606;0.9997587795752645;8.790587602504949e-05;49;0.9997736234498237;0.9996982066129;0.9996222413892965;0.9998492386552088;0.999849356270177;0.9997585332754811;8.82255973022745e-05;59
204;1.590303325653076;0.12066038203102342;0.4238400459289551;0.043956683192880416;25;0.5;rbf;{'C': 25, 'gamma': 0.5, 'kernel': 'rbf'};0.9998492386552088;0.9996984773104176;0.9995477159656264;0.9998492386552088;0.9997738409347908;0.9997437023042505;0.00011281854882287272;75;0.9979166666666667;0.9967118473895582;0.994771456480733;0.9983559236947791;0.9981884057971014;0.9971888600057677;0.0013388213336890226;80;0.9993788299092792;0.9967160977670494;0.996437054631829;0.9983559236947791;0.9979221782790164;0.9977620168563905;0.0010809193401856295;254;0.9979166666666667;0.9967118473895582;0.994771456480733;0.9983559236947791;0.9981884057971014;0.9971888600057677;0.0013388213336890226;80;0.9986430278522617;0.9967118203750309;0.9955640571779909;0.9983559236947791;0.9980477465551376;0.9974645151310402;0.0011577521481452558;77;0.9998494259520853;0.9996984734004964;0.9995541618188478;0.9998492386552088;0.9997750879562426;0.9997452775565762;0.00011068813168364578;74;0.9998492386552088;0.9996984773104176;0.9995477159656264;0.9998492386552088;0.9997738409347908;0.9997437023042505;0.00011281854882287272;75;0.9998489701337002;0.9996983192878546;0.9995473537690338;0.9998492386552088;0.999773742773865;0.9997435249239326;0.00011290161668050325;74
205;2.7253528118133543;0.07841402947664292;0.6395291805267334;0.029065960848169984;25;1;rbf;{'C': 25, 'gamma': 1, 'kernel': 'rbf'};0.9998492386552088;0.9996984773104176;0.999623096638022;0.9998492386552088;0.9996984545797211;0.9997437011677157;9.045908037277177e-05;79;0.9979166666666667;0.9967118473895582;0.9947916666666666;0.9983559236947791;0.9971467391304347;0.996984568709621;0.0012376523446140956;92;0.9993788299092792;0.9977419143193926;0.997593156602872;0.9983559236947791;0.9973153821625116;0.9980770413377668;0.0007347119310766682;209;0.9979166666666667;0.9967118473895582;0.9947916666666666;0.9983559236947791;0.9971467391304347;0.996984568709621;0.0012376523446140956;92;0.9986430278522617;0.997221452590072;0.9961592756007137;0.9983559236947791;0.9972242630431435;0.997520788556194;0.0008930978295553896;73;0.9998494259520853;0.9996987948941364;0.999625981229589;0.9998492386552088;0.999699335647993;0.9997445552758025;8.96159588163052e-05;79;0.9998492386552088;0.9996984773104176;0.999623096638022;0.9998492386552088;0.9996984545797211;0.9997437011677157;9.045908037277177e-05;79;0.9998489701337002;0.9996982414673328;0.9996218375355069;0.9998492386552088;0.9996983238586074;0.9997433223300712;9.076940924335456e-05;83
206;4.558836364746094;0.08922421737335813;1.0368782043457032;0.03492786026789632;25;2;rbf;{'C': 25, 'gamma': 2, 'kernel': 'rbf'};0.9998492386552088;0.9997738579828132;0.9995477159656264;0.9999246193276043;0.9996230682246513;0.9997437000311807;0.00013981522215021581;83;0.9979166666666667;0.9977535140562249;0.9952107135088454;0.9993975903614458;0.9965428743961353;0.9973642717978635;0.001407376353613156;60;0.999959586162302;0.9983428688622016;0.9975672383978738;0.9989626556016598;0.9978817709741674;0.9985428239996409;0.0008499663552698012;182;0.9979166666666667;0.9977535140562249;0.9952107135088454;0.9993975903614458;0.9965428743961353;0.9973642717978635;0.001407376353613156;60;0.9989337663431381;0.9980456718405157;0.9963682453701743;0.9991786813258466;0.9972011176444104;0.997945496504817;0.0010534968631740029;20;0.9998492630265869;0.9997739934876131;0.9995498921907425;0.9999249321104774;0.9996243639876091;0.9997444889606057;0.0001390724734305096;81;0.9998492386552088;0.9997738579828132;0.9995477159656264;0.9999246193276043;0.9996230682246513;0.9997437000311807;0.00013981522215021581;83;0.9998489293482429;0.9997737224601081;0.9995471323312874;0.9999246522210713;0.9996225828512496;0.9997434038423918;0.00014001860141500246;78
