index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_C;params;split0_test_accuracy;split1_test_accuracy;split2_test_accuracy;split3_test_accuracy;split4_test_accuracy;mean_test_accuracy;std_test_accuracy;rank_test_accuracy;split0_test_balanced_accuracy;split1_test_balanced_accuracy;split2_test_balanced_accuracy;split3_test_balanced_accuracy;split4_test_balanced_accuracy;mean_test_balanced_accuracy;std_test_balanced_accuracy;rank_test_balanced_accuracy;split0_test_macro-precision;split1_test_macro-precision;split2_test_macro-precision;split3_test_macro-precision;split4_test_macro-precision;mean_test_macro-precision;std_test_macro-precision;rank_test_macro-precision;split0_test_macro-recall;split1_test_macro-recall;split2_test_macro-recall;split3_test_macro-recall;split4_test_macro-recall;mean_test_macro-recall;std_test_macro-recall;rank_test_macro-recall;split0_test_macro-f1_score;split1_test_macro-f1_score;split2_test_macro-f1_score;split3_test_macro-f1_score;split4_test_macro-f1_score;mean_test_macro-f1_score;std_test_macro-f1_score;rank_test_macro-f1_score;split0_test_weighted-precision;split1_test_weighted-precision;split2_test_weighted-precision;split3_test_weighted-precision;split4_test_weighted-precision;mean_test_weighted-precision;std_test_weighted-precision;rank_test_weighted-precision;split0_test_weighted-recall;split1_test_weighted-recall;split2_test_weighted-recall;split3_test_weighted-recall;split4_test_weighted-recall;mean_test_weighted-recall;std_test_weighted-recall;rank_test_weighted-recall;split0_test_weighted-f1_score;split1_test_weighted-f1_score;split2_test_weighted-f1_score;split3_test_weighted-f1_score;split4_test_weighted-f1_score;mean_test_weighted-f1_score;std_test_weighted-f1_score;rank_test_weighted-f1_score
17;29.11396179199219;1.535382329577622;0.27340173721313477;0.020290473626601958;0.3;{'C': 0.3};0.999434644957033;0.9994723253491133;0.9994346343026214;0.9994157887793754;0.9993969432561295;0.9994308673288546;2.5001733437676227e-05;108;0.9956568189923369;0.9971640094103188;0.9947463560791265;0.9962003830189607;0.9959020772026665;0.9959339289406819;0.0007838659956654198;108;0.994752791267317;0.9958596371796885;0.9954784007461129;0.9954459457991126;0.9946766401760085;0.9952426830336479;0.00045561156032615567;108;0.9956568189923369;0.9971640094103188;0.9947463560791265;0.9962003830189607;0.9959020772026665;0.9959339289406819;0.0007838659956654198;108;0.9952036455070514;0.9965089827404584;0.9951068767551704;0.9958187968558027;0.995287457446058;0.9955851518609082;0.0005236352961908428;108;0.9994349520815436;0.999472526916212;0.9994346800783336;0.9994158613962697;0.9993980273147536;0.9994312095574225;2.4778226001250753e-05;108;0.999434644957033;0.9994723253491133;0.9994346343026214;0.9994157887793754;0.9993969432561295;0.9994308673288546;2.5001733437676227e-05;108;0.9994347116003227;0.9994721894886484;0.999434253698955;0.9994154496750577;0.9993973132552041;0.9994307835436376;2.4889000072041438e-05;108
18;27.913210821151733;3.5134280743140183;0.2447573184967041;0.02581871696500458;0.35;{'C': 0.35};0.999434644957033;0.9995477074420971;0.9994346343026214;0.9994723253491133;0.9994723253491133;0.9994723274799956;4.1286527712783916e-05;107;0.9956568189923369;0.9976208691857179;0.9947463560791265;0.99650682194278;0.9963592093151536;0.996178015103023;0.0009533169599696019;107;0.994752791267317;0.9960274930561056;0.9954784007461129;0.9956082973937964;0.994845106270755;0.9953424177468173;0.00048031023968325004;107;0.9956568189923369;0.9976208691857179;0.9947463560791265;0.99650682194278;0.9963592093151536;0.996178015103023;0.0009533169599696019;107;0.9952036455070514;0.9968217014043333;0.9951068767551704;0.9960534857004492;0.9955997174169136;0.9957570853567835;0.0006285049011436296;107;0.9994349520815436;0.9995481709005396;0.9994346800783336;0.999472589644855;0.9994737434648672;0.9994728272340279;4.139395287784006e-05;107;0.999434644957033;0.9995477074420971;0.9994346343026214;0.9994723253491133;0.9994723253491133;0.9994723274799956;4.1286527712783916e-05;107;0.9994347116003227;0.999547746208134;0.999434253698955;0.9994721187076704;0.9994727920080225;0.999472324444621;4.135894361903963e-05;107
19;30.856791400909422;2.9898677637242708;0.2562812328338623;0.03649239581830304;0.4;{'C': 0.4};0.9994723352932308;0.9995665529653431;0.9994911708723593;0.9994723253491133;0.9994911708723593;0.9994987110704813;3.495173755783932e-05;106;0.9959582053696727;0.9976259217322013;0.995052613444887;0.99650682194278;0.9963642618616371;0.9963015648702356;0.0008339973484253954;106;0.9947654337891919;0.9961776397771018;0.9956402829770397;0.9956082973937964;0.9949937243786638;0.9954370756631586;0.0005033306008274325;106;0.9959582053696727;0.9976259217322013;0.995052613444887;0.99650682194278;0.9963642618616371;0.9963015648702356;0.0008339973484253954;106;0.9953604794849242;0.9968991428925954;0.9953408343210085;0.9960534857004492;0.9956768440322996;0.9958661572862553;0.0005778693558873344;106;0.9994729612376387;0.9995669612423214;0.9994913607022468;0.999472589644855;0.9994923298490399;0.9994992405352203;3.491937845978322e-05;106;0.9994723352932308;0.9995665529653431;0.9994911708723593;0.9994723253491133;0.9994911708723593;0.9994987110704813;3.495173755783932e-05;106;0.9994725369367365;0.9995665451794119;0.9994908485276741;0.9994721187076704;0.9994915459545116;0.9994987190612008;3.494814306529116e-05;106
20;28.647788095474244;0.6369717161586781;0.26722064018249514;0.0326002925390501;0.45;{'C': 0.45};0.9994723352932308;0.9995853984885891;0.9994911708723593;0.9995477074420971;0.9995100163956052;0.9995213256983764;4.05920989972382e-05;105;0.9959582053696727;0.9977765241418399;0.995052613444887;0.9971095946974514;0.9963693144081205;0.9964532504123943;0.0009376289186509399;105;0.9947654337891919;0.9961834211886427;0.9956402829770397;0.995632157702201;0.9951425211139793;0.995472763354211;0.0004832968012777036;105;0.9959582053696727;0.9977765241418399;0.995052613444887;0.9971095946974514;0.9963693144081205;0.9964532504123943;0.0009376289186509399;105;0.9953604794849242;0.9969774928253461;0.9953408343210085;0.9963675253094774;0.9957540154957172;0.9959600694872947;0.0006303315168060885;105;0.9994729612376387;0.9995858979714186;0.9994913607022468;0.9995484252727944;0.9995109385721435;0.9995219167512485;4.061313361183059e-05;105;0.9994723352932308;0.9995853984885891;0.9994911708723593;0.9995477074420971;0.9995100163956052;0.9995213256983764;4.05920989972382e-05;105;0.9994725369367365;0.9995854552513416;0.9994908485276741;0.9995478157868045;0.9995103053255465;0.9995213923656205;4.06077626557071e-05;105
21;32.03613042831421;2.3430111401999603;0.26754345893859866;0.01756012217015472;0.5;{'C': 0.5};0.9994911804613297;0.999604244011835;0.9994911708723593;0.9995665529653431;0.9995100163956052;0.9995326329412944;4.522749794086819e-05;104;0.9959632578140453;0.9979271265514784;0.995052613444887;0.9972602878861193;0.9963693144081205;0.9965145200209301;0.0010013762975730454;104;0.9950228972221505;0.9961892019252242;0.9956402829770397;0.9956381205373903;0.9951425211139793;0.9955266047551568;0.0004160853373591455;104;0.9959632578140453;0.9979271265514784;0.995052613444887;0.9972602878861193;0.9963693144081205;0.9965145200209301;0.0010013762975730454;104;0.9954922046408851;0.9970557971045771;0.9953408343210085;0.9964459208023123;0.9957540154957172;0.9960177544729;0.0006426259684878606;104;0.999491671071771;0.9996048353523319;0.9994913607022468;0.9995673857400641;0.9995109385721435;0.9995332382877115;4.5323351783055464e-05;104;0.9994911804613297;0.999604244011835;0.9994911708723593;0.9995665529653431;0.9995100163956052;0.9995326329412944;4.522749794086819e-05;104;0.9994913494161116;0.9996043597944926;0.9994908485276741;0.9995667262087807;0.9995103053255465;0.999532717854521;4.528983418918852e-05;104
22;32.01789407730102;3.4170793939179442;0.253311014175415;0.017569935706024033;0.55;{'C': 0.55};0.9995288707975275;0.999604244011835;0.9995100163956052;0.9995665529653431;0.9995100163956052;0.9995439401131833;3.654209292957179e-05;103;0.9961190034470857;0.9979271265514784;0.9952032158545256;0.9972602878861193;0.9963693144081205;0.9965757896294658;0.0009412644411909619;103;0.9951783713564206;0.9961892019252242;0.9956466902598597;0.9956381205373903;0.9951425211139793;0.9955589810385748;0.0003819520736123721;103;0.9961190034470857;0.9979271265514784;0.9952032158545256;0.9972602878861193;0.9963693144081205;0.9965757896294658;0.0009412644411909619;103;0.9956478144016688;0.9970557971045771;0.9954191821053922;0.9964459208023123;0.9957540154957172;0.9960645459819336;0.0006024308205537575;103;0.9995293292958954;0.9996048353523319;0.9995103742770959;0.9995673857400641;0.9995109385721435;0.9995445726475062;3.656547584135344e-05;103;0.9995288707975275;0.999604244011835;0.9995100163956052;0.9995665529653431;0.9995100163956052;0.9995439401131833;3.654209292957179e-05;103;0.9995290236808606;0.9996043597944926;0.9995097585149165;0.9995667262087807;0.9995103053255465;0.9995440347049194;3.65838211694392e-05;103
23;31.052687311172484;2.333458583403303;0.2453627586364746;0.02038066520036003;0.6;{'C': 0.6};0.9995288707975275;0.999604244011835;0.9995288619188512;0.9995665529653431;0.9995100163956052;0.9995477092178323;3.371090434588867e-05;102;0.9961190034470857;0.9979271265514784;0.9953538182641641;0.9972602878861193;0.9963693144081205;0.9966059101113937;0.0008982886812220891;102;0.9951783713564206;0.9961892019252242;0.9956530961190918;0.9956381205373903;0.9951425211139793;0.9955602622104213;0.0003822547492340063;102;0.9961190034470857;0.9979271265514784;0.9953538182641641;0.9972602878861193;0.9963693144081205;0.9966059101113937;0.0008982886812220891;102;0.9956478144016688;0.9970557971045771;0.9954974843337977;0.9964459208023123;0.9957540154957172;0.9960802064276146;0.000586251243002985;102;0.9995293292958954;0.9996048353523319;0.9995293884099483;0.9995673857400641;0.9995109385721435;0.9995483754740768;3.3686481559793326e-05;102;0.9995288707975275;0.999604244011835;0.9995288619188512;0.9995665529653431;0.9995100163956052;0.9995477092178323;3.371090434588867e-05;102;0.9995290236808606;0.9996043597944926;0.9995286629855807;0.9995667262087807;0.9995103053255465;0.9995478155990523;3.3710047786623644e-05;102
24;29.723006105422975;1.8698999303529014;0.24258823394775392;0.035868686255936845;0.65;{'C': 0.65};0.9995288707975275;0.9996230895350809;0.9995288619188512;0.9995665529653431;0.9995288619188512;0.9995552474271306;3.692826421311964e-05;101;0.9961190034470857;0.998077728961117;0.9953538182641641;0.9972602878861193;0.9963743669546039;0.996637041102618;0.0009431902917741605;101;0.9951783713564206;0.9961949819884485;0.9956530961190918;0.9956381205373903;0.9952914967989397;0.9955912133600581;0.0003551999022396659;101;0.9961190034470857;0.998077728961117;0.9953538182641641;0.9972602878861193;0.9963743669546039;0.996637041102618;0.0009431902917741605;101;0.9956478144016688;0.9971340557716017;0.9954974843337977;0.9964459208023123;0.9958312318477152;0.9961113014314191;0.0006046531553766335;101;0.9995293292958954;0.9996237733853065;0.9995293884099483;0.9995673857400641;0.9995295696744765;0.9995558893011383;3.6988838455165587e-05;101;0.9995288707975275;0.9996230895350809;0.9995288619188512;0.9995665529653431;0.9995288619188512;0.9995552474271306;3.692826421311964e-05;101;0.9995290236808606;0.9996232588140398;0.9995286629855807;0.9995667262087807;0.9995290701262041;0.9995553483630932;3.6978179300473995e-05;101
25;31.35233325958252;3.343986618454992;0.22581834793090821;0.03104716141222715;0.7;{'C': 0.7};0.9995288707975275;0.9996230895350809;0.9995288619188512;0.9995665529653431;0.9995477074420971;0.99955901653178;3.495170687340272e-05;100;0.9961190034470857;0.998077728961117;0.9953538182641641;0.9972602878861193;0.9963794195010873;0.9966380516119147;0.0009429109935068354;100;0.9951783713564206;0.9961949819884485;0.9956530961190918;0.9956381205373903;0.9954406517565588;0.995621044351582;0.0003344321132661967;100;0.9961190034470857;0.998077728961117;0.9953538182641641;0.9972602878861193;0.9963794195010873;0.9966380516119147;0.0009429109935068354;100;0.9956478144016688;0.9971340557716017;0.9954974843337977;0.9964459208023123;0.9959084931288904;0.9961267536876542;0.0005982517139598168;100;0.9995293292958954;0.9996237733853065;0.9995293884099483;0.9995673857400641;0.9995482231964345;0.9995596200055299;3.5035200837842985e-05;100;0.9995288707975275;0.9996230895350809;0.9995288619188512;0.9995665529653431;0.9995477074420971;0.99955901653178;3.495170687340272e-05;100;0.9995290236808606;0.9996232588140398;0.9995286629855807;0.9995667262087807;0.9995478403615669;0.9995591024101659;3.502081874455199e-05;100
26;31.504600954055785;1.792597025589222;0.2776247501373291;0.04149750209600306;0.75;{'C': 0.75};0.9995288707975275;0.9996419350583269;0.9995288619188512;0.9995665529653431;0.9995477074420971;0.9995627856364291;4.1969538025198555e-05;99;0.9961190034470857;0.9982283313707555;0.9953538182641641;0.9972602878861193;0.9963794195010873;0.9966681720938425;0.0009896654316277817;99;0.9951783713564206;0.996200761379914;0.9956530961190918;0.9956381205373903;0.9954406517565588;0.9956222002298751;0.0003364178751408796;99;0.9961190034470857;0.9982283313707555;0.9953538182641641;0.9972602878861193;0.9963794195010873;0.9966681720938425;0.0009896654316277817;99;0.9956478144016688;0.9972122688676835;0.9954974843337977;0.9964459208023123;0.9959084931288904;0.9961423963068705;0.0006248180257240717;99;0.9995293292958954;0.999642712070587;0.9995293884099483;0.9995673857400641;0.9995482231964345;0.9995634077425859;4.208141363452823e-05;99;0.9995288707975275;0.9996419350583269;0.9995288619188512;0.9995665529653431;0.9995477074420971;0.9995627856364291;4.1969538025198555e-05;99;0.9995290236808606;0.9996421523151529;0.9995286629855807;0.9995667262087807;0.9995478403615669;0.9995628811103885;4.2052677468027406e-05;99
